Open,High,Low,Close,Adj Close,Volume,Date
1.1891670227050781,1.475000023841858,1.1891670227050781,1.4333330392837524,1.4333330392837524,56373600,12/13/2001
1.4341670274734497,1.4408329725265503,1.3708330392837524,1.3916670083999634,1.3916670083999634,11307600,12/14/2001
1.3916670083999634,1.4249999523162842,1.3833329677581787,1.4149999618530273,1.4149999618530273,1756800,12/17/2001
1.4083329439163208,1.4474999904632568,1.3916670083999634,1.4383330345153809,1.4383330345153809,3585600,12/18/2001
1.4375,1.774999976158142,1.4333330392837524,1.7258330583572388,1.7258330583572388,3352800,12/19/2001
1.7000000476837158,1.899999976158142,1.6458330154418945,1.6541670560836792,1.6541670560836792,3855600,12/20/2001
1.6741670370101929,1.6749999523162842,1.6541670560836792,1.6583329439163208,1.6583329439163208,3246000,12/21/2001
1.661666989326477,1.6875,1.634166955947876,1.662500023841858,1.662500023841858,968400,12/24/2001
1.6583329439163208,1.7166670560836792,1.6516669988632202,1.6933330297470093,1.6933330297470093,2115600,12/26/2001
1.7083330154418945,1.740833044052124,1.690000057220459,1.7333329916000366,1.7333329916000366,2372400,12/27/2001
1.7208329439163208,1.8166669607162476,1.7208329439163208,1.7916669845581055,1.7916669845581055,1108800,12/28/2001
1.8233330249786377,1.9249999523162842,1.7725000381469727,1.8291670083999634,1.8291670083999634,451200,12/31/2001
1.8891669511795044,1.8891669511795044,1.8200000524520874,1.8333330154418945,1.8333330154418945,1448400,01/02/2002
1.824167013168335,1.837499976158142,1.824167013168335,1.8333330154418945,1.8333330154418945,328800,01/03/2002
1.8366669416427612,1.8366669416427612,1.7825000286102295,1.8125,1.8125,549600,01/04/2002
1.787500023841858,1.8075000047683716,1.7000000476837158,1.7141669988632202,1.7141669988632202,789600,01/07/2002
1.7174999713897705,1.7666670083999634,1.712499976158142,1.7666670083999634,1.7666670083999634,1184400,01/08/2002
1.7666670083999634,1.7666670083999634,1.726667046546936,1.726667046546936,1.726667046546936,697200,01/09/2002
1.7374999523162842,1.7374999523162842,1.6533329486846924,1.713333010673523,1.713333010673523,552000,01/10/2002
1.6883330345153809,1.8083330392837524,1.6875,1.7666670083999634,1.7666670083999634,194400,01/11/2002
1.7833329439163208,1.7833329439163208,1.7316670417785645,1.7466670274734497,1.7466670274734497,129600,01/14/2002
1.75,1.7541669607162476,1.7333329916000366,1.75,1.75,94800,01/15/2002
1.75,1.7549999952316284,1.6708329916000366,1.6708329916000366,1.6708329916000366,150000,01/16/2002
1.6683330535888672,1.7100000381469727,1.5166670083999634,1.6291669607162476,1.6291669607162476,1036800,01/17/2002
1.6100000143051147,1.6408330202102661,1.5933330059051514,1.625,1.625,834000,01/18/2002
1.6083329916000366,1.6833330392837524,1.600000023841858,1.6833330392837524,1.6833330392837524,470400,01/22/2002
1.6549999713897705,1.8091670274734497,1.6549999713897705,1.8091670274734497,1.8091670274734497,231600,01/23/2002
1.7991670370101929,1.8200000524520874,1.75,1.7958329916000366,1.7958329916000366,108000,01/24/2002
1.7958329916000366,1.8041670322418213,1.7625000476837158,1.8041670322418213,1.8041670322418213,253200,01/25/2002
1.787500023841858,1.787500023841858,1.6458330154418945,1.6933330297470093,1.6933330297470093,1384800,01/28/2002
1.6866669654846191,1.75,1.6866669654846191,1.7083330154418945,1.7083330154418945,742800,01/29/2002
1.7091670036315918,1.7091670036315918,1.675832986831665,1.6766669750213623,1.6766669750213623,1068000,01/30/2002
1.6716669797897339,1.696666955947876,1.5083329677581787,1.5416669845581055,1.5416669845581055,3235200,01/31/2002
1.600000023841858,1.6666669845581055,1.5833330154418945,1.6166670322418213,1.6166670322418213,1818000,02/01/2002
1.6166670322418213,1.6333329677581787,1.5458329916000366,1.5666669607162476,1.5666669607162476,7305600,02/04/2002
1.5674999952316284,1.5933330059051514,1.5674999952316284,1.5916670560836792,1.5916670560836792,45600,02/05/2002
1.5916670560836792,1.6808329820632935,1.5916670560836792,1.6749999523162842,1.6749999523162842,571200,02/06/2002
1.662500023841858,1.6749999523162842,1.6008330583572388,1.6008330583572388,1.6008330583572388,98400,02/07/2002
1.6008330583572388,1.6008330583572388,1.6008330583572388,1.6008330583572388,1.6008330583572388,8400,02/08/2002
1.6333329677581787,1.6533329486846924,1.6041669845581055,1.6041669845581055,1.6041669845581055,36000,02/11/2002
1.600000023841858,1.6208330392837524,1.585832953453064,1.6058330535888672,1.6058330535888672,49200,02/12/2002
1.600000023841858,1.600000023841858,1.5625,1.565000057220459,1.565000057220459,837600,02/13/2002
1.5750000476837158,1.6058330535888672,1.5750000476837158,1.6058330535888672,1.6058330535888672,139200,02/14/2002
1.5950000286102295,1.5958329439163208,1.5499999523162842,1.5833330154418945,1.5833330154418945,963600,02/15/2002
1.587499976158142,1.5916670560836792,1.5633330345153809,1.5633330345153809,1.5633330345153809,31200,02/19/2002
1.5641670227050781,1.587499976158142,1.5633330345153809,1.571666955947876,1.571666955947876,363600,02/20/2002
1.5824999809265137,1.5958329439163208,1.5633330345153809,1.5791670083999634,1.5791670083999634,554400,02/21/2002
1.5791670083999634,1.590000033378601,1.5666669607162476,1.5666669607162476,1.5666669607162476,571200,02/22/2002
1.5791670083999634,1.5891669988632202,1.5633330345153809,1.5750000476837158,1.5750000476837158,2070000,02/25/2002
1.5750000476837158,1.5950000286102295,1.5674999952316284,1.5758329629898071,1.5758329629898071,225600,02/26/2002
1.5683330297470093,1.5833330154418945,1.5641670227050781,1.5691670179367065,1.5691670179367065,1328400,02/27/2002
1.5666669607162476,1.5708329677581787,1.5583330392837524,1.5625,1.5625,1432800,02/28/2002
1.5750000476837158,1.5833330154418945,1.5633330345153809,1.565000057220459,1.565000057220459,1160400,03/01/2002
1.565000057220459,1.5783330202102661,1.5458329916000366,1.5700000524520874,1.5700000524520874,664800,03/04/2002
1.5708329677581787,1.5916670560836792,1.5666669607162476,1.574167013168335,1.574167013168335,310800,03/05/2002
1.5750000476837158,1.599166989326477,1.5625,1.5750000476837158,1.5750000476837158,268800,03/06/2002
1.600000023841858,1.600000023841858,1.5750000476837158,1.5750000476837158,1.5750000476837158,73200,03/07/2002
1.571666955947876,1.5916670560836792,1.5541670322418213,1.5916670560836792,1.5916670560836792,158400,03/08/2002
1.5625,1.5908329486846924,1.5416669845581055,1.5724999904632568,1.5724999904632568,178800,03/11/2002
1.587499976158142,1.625,1.5708329677581787,1.625,1.625,693600,03/12/2002
1.6283329725265503,1.7283329963684082,1.625,1.7283329963684082,1.7283329963684082,726000,03/13/2002
1.712499976158142,1.8391669988632202,1.712499976158142,1.8333330154418945,1.8333330154418945,1497600,03/14/2002
1.8291670083999634,1.9041670560836792,1.8291670083999634,1.8833329677581787,1.8833329677581787,874800,03/15/2002
